name,type,side,eco_code,moves
Sicilian Defense - Scheveningen Variation - Modern Variation,Opening,Black,B80,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2
Sicilian Defense - Scheveningen Variation - Tal Variation,Opening,Black,B80,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.f4
Sicilian Defense - Scheveningen Variation - Vitolins Variation,Opening,Black,B80,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.f4 h6
Sicilian Defense - Smith-Morra Gambit,Opening,White,B21,1.e4 c5 2.d4 cxd4 3.c3
Sicilian Defense - Smith-Morra Gambit Deferred,Opening,White,B21,1.e4 c5 2.d4 cxd4 3.c3 d6
Sicilian Defense - Smith-Morra Gambit - Accepted - Classical Formation,Opening,White,B21,1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6
Sicilian Defense - Smith-Morra Gambit - Accepted - Fianchetto Defense,Opening,White,B21,1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 g6
Sicilian Defense - Smith-Morra Gambit - Accepted - Kan Formation,Opening,White,B21,1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6
Sicilian Defense - Smith-Morra Gambit - Accepted - Paulsen Formation,Opening,White,B21,1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 e6
Sicilian Defense - Smith-Morra Gambit - Accepted - Pin Defense,Opening,White,B21,1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 d6
Sicilian Defense - Smith-Morra Gambit - Accepted - Scheveningen Formation,Opening,White,B21,1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 e6
Sicilian Defense - Smith-Morra Gambit - Declined - Dubois Variation,Opening,White,B21,1.e4 c5 2.d4 cxd4 3.c3 d6
Sicilian Defense - Smith-Morra Gambit - Declined - Push Variation,Opening,White,B21,1.e4 c5 2.d4 cxd4 3.c3 d5
Sicilian Defense - Smith-Morra Gambit - Declined - Scandinavian Formation,Opening,White,B21,1.e4 c5 2.d4 cxd4 3.c3 Nf6
Sicilian Defense - Snyder Variation,Opening,Black,B20,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nbd7
Sicilian Defense - Snyder Variation - Queen Fianchetto Variation,Opening,Black,B20,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6
Sicilian Defense - Sozin Attack - Flank Variation,Opening,White,B72,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bc4
Sicilian Defense - Sozin Attack - General Variation,Opening,White,B72,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bc4 e6
Sicilian Defense - Sozin Attack - Leonhardt Variation,Opening,White,B72,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bc4 e6 7.Bb3
Sicilian Defense - Sozin Attack - Main Line,Opening,White,B72,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bc4 e6 7.Bb3 Be7
Sicilian Defense - Staunton-Cochrane Variation,Opening,White,B22,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bc4
Sicilian Defense - Velimirovic Attack,Opening,White,B72,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bc4 Bg4
Sicilian Defense - Venice Attack,Opening,White,B23,1.e4 c5 2.Nf3 d6 3.Bc4
Sicilian Defense - Wing Gambit,Opening,White,B20,1.e4 c5 2.b4
Sicilian Defense - Wing Gambit Deferred,Opening,White,B20,1.e4 c5 2.Nf3 d6 3.b4
Sicilian Defense - Wing Gambit - Abrahams Variation,Opening,White,B20,1.e4 c5 2.b4 cxb4 3.a3
Sicilian Defense - Wing Gambit - Carlsbad Variation,Opening,White,B20,1.e4 c5 2.b4 cxb4 3.a3 bxa3
Sicilian Defense - Wing Gambit - Deferred Variation,Opening,White,B20,1.e4 c5 2.Nf3 d6 3.b4 cxb4 4.a3
Sicilian Defense - Wing Gambit - Marshall Variation,Opening,White,B20,1.e4 c5 2.b4 cxb4 3.a3 d5
Slav Defense - 3.Nf3 Nf6 4.Nc3 dxc4,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4
Slav Defense - 4.Nf3 Nf6 5.e3,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3
Slav Defense - Alekhine Variation,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 a6
Slav Defense - Dutch Variation,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 e6
Slav Defense - Exchange Variation,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4
Slav Defense - Main Line,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 e6
Slav Defense - Main Line,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 Nbd7
Slav Defense - Main Line - 7...Bb4,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 Nbd7 5.Qc2 7...Bb4
Slav Defense - Quiet Variation,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 Nbd7 5.Qc2 e6
Slav Defense - Semi-Slav,Opening,Black,D31,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 e6
Slav Defense - Alapin Variation,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.e3
Slav Defense - Alekhine Variation,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 a6
Slav Defense - Bonet Gambit,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 b5
Slav Defense - Breyer Variation,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 b6
Slav Defense - Chameleon Variation,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 e6
Slav Defense - Chameleon Variation - Advance System,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 e6 5.e3 dxc4 6.Bxc4 b5
Slav Defense - Czech Variation,Opening,Black,D12,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4
Slav Defense - Czech Variation - Bled Attack,Opening,Black,D12,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4
Slav Defense - Czech Variation - Carlsbad Variation,Opening,Black,D12,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 a6
Slav Defense - Czech Variation - Carlsbad Variation - Morozevich Variation,Opening,Black,D12,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 a6 6.e4 b5 7.e5 Nd5 8.Ne4
Slav Defense - Czech Variation - Classical System,Opening,Black,D12,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bg4
Slav Defense - Czech Variation - Classical System - Main Line,Opening,Black,D12,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bg4 6.Ne5 Bf5
Slav Defense - Czech Variation - Krause Attack,Opening,Black,D12,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 e6 6.e4 b5 7.e5 Nd5 8.Ne4 b4
Slav Defense - Czech Variation - Lasker Variation,Opening,Black,D12,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 Bg4 6.Ne5 Bf5 7.f3
Slav Defense - Czech Variation - Wiesbaden Variation,Opening,Black,D12,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 a6 6.e4 b5 7.e5 Nd5 8.Nd2
Slav Defense - Czech Variation - Wiesbaden Variation - Sharp line,Opening,Black,D12,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 a6 6.e4 b5 7.e5 Nd5 8.Nd2 c5 9.dxc5 Nc6
Slav Defense - Exchange Variation,Opening,Black,D13,1.d4 d5 2.c4 c6 3.cxd5 cxd5
Slav Defense - Exchange Variation,Opening,Black,D13,1.d4 d5 2.c4 c6 3.cxd5 cxd5 4.Nc3 Nf6
Slav Defense - Exchange Variation - Schallopp Variation,Opening,Black,D13,1.d4 d5 2.c4 c6 3.cxd5 cxd5 4.Nc3 Nf6 5.Bg5 Nc6
Slav Defense - Exchange Variation - Symmetrical Line,Opening,Black,D13,1.d4 d5 2.c4 c6 3.cxd5 cxd5 4.Nc3 Nf6 5.Bg5 e6
Slav Defense - Exchange Variation - Trifunovic Variation,Opening,Black,D13,1.d4 d5 2.c4 c6 3.cxd5 cxd5 4.Nc3 Nf6 5.Bg5 Nc6 6.e3 Bf5
Slav Defense - Geller Gambit,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 a6 6.e4 b5
Slav Defense - Geller Gambit,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 a6 6.e4 b5 7.e5 Nd5
Slav Defense - General,Opening,Black,D10,1.d4 d5 2.c4 c6
Slav Defense - Modern Line,Opening,Black,D10,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4
Slav Defense - Quiet Variation,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 e6
Slav Defense - Quiet Variation - Pin Defense,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 e6 5.Bg5 Nbd7
Slav Defense - Quiet Variation - Schallopp Defense,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 e6 5.Bg5 Nbd7 6.e4 dxe4
Slav Defense - Schlechter Variation,Opening,Black,D10,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4 5.a4 g6
Slav Defense - Slav Gambit - Alekhine Attack,Opening,Black,D11,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 c5
Slav Defense - Smyslov Variation,Opening,Black,D10,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 e6
Slav Defense - Soultanbeieff Variation,Opening,Black,D10,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 e6 5.Nc3
Slav Defense - Steiner Variation,Opening,Black,D10,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 e6 5.e3
Slav Defense - Suchting Variation,Opening,Black,D10,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 e6 5.Bg5
Slav Defense - Three Knights Variation,Opening,Black,D10,1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 e6 5.Nbd2
Slav Defense - Two Knights Attack,Opening,Black,D10,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.Nf3 e6
Slav Defense - Winawer Countergambit,Opening,Black,D10,1.d4 d5 2.c4 c6 3.Nc3 e5
Slav Indian,Opening,Black,D10,1.d4 d5 2.c4 c6 3.Nc3 Nf6 4.Nf3 e6 5.Bg5
Spanish Game - Alapin Defense,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 d6
Spanish Game - Berlin Defense,Opening,Black,C65,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6
Spanish Game - Berlin Defense - Berlin Wall - J. Rogers Line,Opening,Black,C65,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 Nxe4 5.dxe4 Nxe4
Spanish Game - Berlin Defense - Beverwijk Variation,Opening,Black,C65,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6
Spanish Game - Berlin Defense - Closed Showalter Variation,Opening,Black,C67,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 Be7
Spanish Game - Berlin Defense - Closed Wolf Variation,Opening,Black,C67,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 Bc5
Spanish Game - Berlin Defense - Hedgehog Variation,Opening,Black,C67,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 d6
Spanish Game - Berlin Defense - Improved Steinitz Defense,Opening,Black,C66,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 Bc5 5.Bxc6
Spanish Game - Berlin Defense - Minckwitz Variation,Opening,Black,C65,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6 6.Bxc6 dxc6 7.dxe5 Nf5
Spanish Game - Berlin Defense - Nyholm Attack,Opening,Black,C65,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6 6.Bxc6 dxc6 7.dxe5 Nf5 8.Qxd8+ Kxd8
Spanish Game - Berlin Defense - Rio Gambit Accepted,Opening,Black,C65,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6 6.Bxc6 dxc6 7.dxe5 Nf5 8.Qxd8+ Kxd8 9.h3
Spanish Game - Berlin Defense - Rio de Janeiro Variation,Opening,Black,C65,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6 6.Bxc6 dxc6 7.dxe5 Nf5 8.Qxd8+ Kxd8 9.c4
Spanish Game - Berlin Defense - Rosenthal Variation,Opening,Black,C67,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 Bc5 5.Bxc6 dxc6 6.O-O O-O 7.Nbd2
Spanish Game - Berlin Defense - l'Hermet Variation,Opening,Black,C65,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6 6.Bxc6 dxc6
Spanish Game - Berlin Defense - l'Hermet Variation - Berlin Wall Defense,Opening,Black,C65,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6 6.Bxc6 dxc6 7.dxe5 Nf5
Spanish Game - Berlin Defense - l'Hermet Variation - Westerinen Line,Opening,Black,C65,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6 6.Bxc6 dxc6 7.dxe5 Nf5 8.Qxd8+ Kxd8 9.Nc3
Spanish Game - Bird Variation,Opening,White,C61,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nd4
Spanish Game - Classical Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5
Spanish Game - Classical Variation - Central Variation,Opening,White,C65,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 d6
Spanish Game - Classical Variation - Cordel Gambit,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nge7
Spanish Game - Classical Variation - Modern Main Line,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6
Spanish Game - Classical Variation - Zukertort Gambit,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4
Spanish Game - Closed Variations,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7
Spanish Game - Closed Variations - Averbakh Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5
Spanish Game - Closed Variations - Bogoljubow Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6
Spanish Game - Closed Variations - Borisenko Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3
Spanish Game - Closed Variations - Breyer Defense,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O
Spanish Game - Closed Variations - Center Attack,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.d4
Spanish Game - Closed Variations - Chigorin Defense,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 dxc3
Spanish Game - Closed Variations - Chigorin Defense,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 dxc3 9.Nxc3
Spanish Game - Closed Variations - Chigorin Defense,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 dxc3 9.Nxc3 Bg4
Spanish Game - Closed Variations - Closed Defense,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O
Spanish Game - Closed Variations - Closed Defense,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.h3
Spanish Game - Closed Variations - Closed Defense,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.h3 Be6
Spanish Game - Closed Variations - Delayed Exchange,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 d5
Spanish Game - Closed Variations - Flohr System,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.d4 exd4 10.Nxd4
Spanish Game - Closed Variations - General,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6
Spanish Game - Closed Variations - Keres Defense,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O
Spanish Game - Closed Variations - Kholmov Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.d4 Bg4
Spanish Game - Closed Variations - Martinez Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.d4 Bg4 10.d5 Na5
Spanish Game - Closed Variations - Morphy Attack,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.d4 Bg4 10.d5 Na5 11.Bc2 c5
Spanish Game - Closed Variations - Pilnik Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.d4 Bg4 10.d5 Na5 11.Bc2 c5 12.Nbd2
Spanish Game - Closed Variations - Smyslov Defense,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.d4 Bg4 10.d5 Na5 11.Bc2 c5 12.Nbd2 Nd7
Spanish Game - Closed Variations - Suetin Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.h3 Bb7
Spanish Game - Closed Variations - Worrall Attack,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.a4
Spanish Game - Closed Variations - Yates Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.d4 Bg4 10.Nbd2
Spanish Game - Closed Variations - Zaitsev System,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.d4 Bg4 10.Nbd2
Spanish Game - Cozio Defense - General,Opening,Black,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nge7
Spanish Game - Cozio Defense - Paulsen Variation,Opening,Black,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nge7 4.d4 exd4 5.Nxd4
Spanish Game - Exchange Variation - Alapin Gambit,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bxc6 dxc6 4.d4 exd4 5.Qxd4 Qxd4 6.Nxd4
Spanish Game - Exchange Variation - Bronstein Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bxc6 dxc6 4.d4 exd4 5.Qxd4 Qxd4 6.Nxd4 Nf6 7.Nc3 Qxd4 8.Qxd4 Bd6
Spanish Game - Fianchetto Defense,Opening,Black,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 g6
Spanish Game - Marshall Attack - General,Opening,Black,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.h3 Nb8
Spanish Game - Marshall Attack - Main Line,Opening,Black,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.h3 Nb8 10.d4 Nbd7
Spanish Game - Morphy Defense,Opening,Black,C60,1.e4 e5 2.Nf3 d6
Spanish Game - Morphy Defense - Archangelsk Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.h3
Spanish Game - Morphy Defense - Bayreuth Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.h3 Bb7
Spanish Game - Morphy Defense - Breyer Defense - Quiet Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.h3 Nb8
Spanish Game - Morphy Defense - Caro Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.c4
Spanish Game - Morphy Defense - Chigorin Defense - Panov System,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6 6.Bxc6 dxc6 7.dxe5 Nf5
Spanish Game - Morphy Defense - Classical Defense Deferred,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 d6
Spanish Game - Morphy Defense - Cozio Defense,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nge7
Spanish Game - Morphy Defense - Duras Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.d4
Spanish Game - Morphy Defense - Fianchetto Defense Deferred,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 g6
Spanish Game - Morphy Defense - Graz Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.Bc2
Spanish Game - Morphy Defense - Modern Steinitz Defense,Opening,White,C60,1.e4 e5 2.Nf3 d6
Spanish Game - Morphy Defense - Modern Steinitz Defense - Fianchetto Variation,Opening,White,C60,1.e4 e5 2.Nf3 d6 3.g3
Spanish Game - Morphy Defense - Neo-Archangelsk Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.h3 Bb7 10.d4 Re8 11.Nbd2 Bf8
Spanish Game - Morphy Defense - Schliemann Defense Deferred,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 f5 (Delayed)
Spanish Game - Morphy Defense - Tarrasch Variation,Opening,White,C60,1.e4 e5 2.Nf3 d6 3.d4 Nf6 4.Nc3 Nbd7 5.Bc4 Be7
Spanish Game - Morphy Defense - Wing Attack,Opening,White,C60,1.e4 e5 2.Nf3 d6 3.d4 Nf6 4.Nc3 Nbd7 5.Bc4 Be7 6.O-O
Spanish Game - Morphy Defense - Neo-Archangelsk Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.h3 Bb7 10.d4 Re8 11.Nbd2 Bf8
Spanish Game - Morphy Defense - Schliemann Defense Deferred,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 f5 (Delayed)
Spanish Game - Morphy Defense - Tarrasch Variation,Opening,White,C60,1.e4 e5 2.Nf3 d6 3.d4 Nf6 4.Nc3 Nbd7 5.Bc4 Be7
Spanish Game - Morphy Defense - Wing Attack,Opening,White,C60,1.e4 e5 2.Nf3 d6 3.d4 Nf6 4.Nc3 Nbd7 5.Bc4 Be7 6.O-O
Spanish Game - Open Variations - Berlin Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6
Spanish Game - Open Variations - Classical Defense,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7
Spanish Game - Open Variations - Classical Defense - Main Line,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.h3
Spanish Game - Open Variations - Italian Variation,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4
Spanish Game - Schleimann Defense - Jaenisch Gambit Accepted,Opening,White,C60,1.e4 e5 2.Nf3 Nc6 3.Bb5 f5 4.d4 fxe4
